Yield,Latitude,Longitude,TimeStamp
235.3277717,191.6934793,90.80880185,11/2/2018 19:40
235.7917756,193.2779568,90.82825721,11/2/2018 19:40
252.0041903,194.8619919,90.81333407,11/2/2018 19:40
248.899881,196.4465799,90.78216126,11/2/2018 19:40
241.6377937,198.0181188,90.71627829,11/2/2018 19:40
238.9542563,199.5976199,90.69781779,11/2/2018 19:40
247.0915552,201.1804385,90.68963769,11/2/2018 19:40
248.899881,202.7612666,90.67526723,11/2/2018 19:40
245.4124433,204.3392195,90.69505422,11/2/2018 19:40
236.5000282,205.9221487,90.68897443,11/2/2018 19:40
230.3997965,207.5093908,90.6954964,11/2/2018 19:40
247.4710931,209.0982917,90.65890704,11/2/2018 19:40
244.7757389,210.6891831,90.6348089,11/2/2018 19:40
248.3831926,212.265256,90.63093993,11/2/2018 19:40
223.5836542,213.8468582,90.61811707,11/2/2018 19:40
274.3113052,215.4055691,90.61557461,11/2/2018 19:41
243.1975102,216.9737904,90.62021737,11/2/2018 19:41
239.5581157,218.5459928,90.63127156,11/2/2018 19:41
265.5316091,220.0866781,90.58285422,11/2/2018 19:41
249.9203148,221.6211707,90.54626485,11/2/2018 19:41
265.6200996,223.1672747,90.51332336,11/2/2018 19:41
261.5821164,224.686617,90.50215863,11/2/2018 19:41
261.2462228,226.1892607,90.48690383,11/2/2018 19:41
240.3007661,227.7168969,90.47607073,11/2/2018 19:41
250.0515978,229.2342486,90.47717615,11/2/2018 19:41
242.2510122,230.7451863,90.46291624,11/2/2018 19:41
242.2510122,232.2541334,90.41825734,11/2/2018 19:41
238.8303286,233.7527961,90.3561328,11/2/2018 19:41
237.2575846,235.2682678,90.30274106,11/2/2018 19:41
240.6315931,236.7780996,90.2720104,11/2/2018 19:41
242.2267028,238.2754352,90.28019049,11/2/2018 19:41
265.3362145,239.7943351,90.26139836,11/2/2018 19:41
263.6116375,241.3289382,90.28759678,11/2/2018 19:41
232.5670074,242.9352011,90.29732446,11/2/2018 19:41
218.1043533,244.6784802,90.26184053,11/2/2018 19:41
239.1754151,246.3862611,90.24150082,11/2/2018 19:41
218.4596694,248.0751318,90.23453668,11/2/2018 19:41
245.8651101,249.7579203,90.21187559,11/2/2018 19:41
229.1049477,251.4648165,90.23917941,11/2/2018 19:41
243.6637276,253.0876674,90.2415008,11/2/2018 19:41
247.9565098,254.7281014,90.24293785,11/2/2018 19:41
244.2434282,256.3884409,90.22735145,11/2/2018 19:41
255.850628,258.0509921,90.20181627,11/2/2018 19:41
232.1096221,259.7226114,90.18766691,11/2/2018 19:41
234.9563062,261.4105974,90.16168956,11/2/2018 19:41
236.3477673,263.089073,90.15317784,11/2/2018 19:41
247.7008412,264.7502972,90.15151971,11/2/2018 19:41
243.3259394,266.4371773,90.1346068,11/2/2018 19:41
251.6955727,268.1270433,90.08851084,11/2/2018 19:41
254.6945223,269.7979991,90.03257665,11/2/2018 19:41
249.3783482,271.4985919,89.97564757,11/2/2018 19:41
241.2674928,273.2615553,89.95873465,11/2/2018 19:41
244.0271092,275.0048344,89.96182981,11/2/2018 19:41
237.7186766,276.7530898,89.9475699,11/2/2018 19:41
240.4533411,278.4785645,89.95895571,11/2/2018 19:41
241.1643308,280.2082415,89.92137147,11/2/2018 19:41
242.559507,281.9313939,89.88290289,11/2/2018 19:41
243.3644304,283.6873903,89.83713855,11/2/2018 19:41
242.1125206,285.413418,89.82210486,11/2/2018 19:41
240.7278797,287.1542641,89.84885597,11/2/2018 19:41
260.8767943,288.8928986,89.83934937,11/2/2018 19:41
263.8952265,290.609637,89.83868612,11/2/2018 19:41
243.7914174,292.3455068,89.79236909,11/2/2018 19:41
243.7914174,294.0872376,89.74638367,11/2/2018 19:41
241.7883409,295.8273097,89.72051685,11/2/2018 19:41
232.4814164,297.6329593,89.71244728,11/2/2018 19:41
237.0123138,299.4643755,89.70382501,11/2/2018 19:41
236.1067449,301.2741168,89.70095092,11/2/2018 19:41
242.0830424,303.0705877,89.70603585,11/2/2018 19:41
245.3555437,304.8362052,89.67806875,11/2/2018 19:41
241.8192244,306.5846818,89.66469318,11/2/2018 19:41
242.4324749,308.3401253,89.64291643,11/2/2018 19:41
248.8398009,310.0987758,89.6317517,11/2/2018 19:41
243.03868,311.8692591,89.61229633,11/2/2018 19:41
248.7316887,313.6172934,89.62346105,11/2/2018 19:41
249.234466,315.3407775,89.60710086,11/2/2018 19:42
258.7171434,317.0493325,89.58665061,11/2/2018 19:42
253.3707478,318.7779037,89.5533775,11/2/2018 19:42
259.0768526,320.4852422,89.51325079,11/2/2018 19:42
244.6753807,322.1901479,89.48572585,11/2/2018 19:42
250.7838811,323.9067757,89.47157649,11/2/2018 19:42
253.4784468,325.6082533,89.46704426,11/2/2018 19:42
260.6770333,327.3262081,89.46206988,11/2/2018 19:42
250.1018218,329.023041,89.4481416,11/2/2018 19:42
269.0206168,330.7404429,89.43056543,11/2/2018 19:42
254.4373087,332.4689035,89.40702001,11/2/2018 19:42
246.0301857,334.2110767,89.37197824,11/2/2018 19:42
261.3481778,335.9556828,89.36844089,11/2/2018 19:42
250.1541846,337.6989618,89.36302433,11/2/2018 19:42
257.2815728,339.4266482,89.36578788,11/2/2018 19:42
246.7400026,341.1733555,89.35572857,11/2/2018 19:42
248.7316887,342.922385,89.31593349,11/2/2018 19:42
247.5638486,344.6519514,89.28807692,11/2/2018 19:42
255.0584251,346.4054044,89.23855417,11/2/2018 19:42
268.1842287,348.133312,89.20937111,11/2/2018 19:42
260.4812553,349.8635419,89.19886962,11/2/2018 19:42
262.3773296,351.5936612,89.19665877,11/2/2018 19:42
258.5201801,353.3301945,89.18527296,11/2/2018 19:42
243.0844939,355.0686078,89.16150646,11/2/2018 19:42
254.002228,356.7842403,89.13353936,11/2/2018 19:42
248.2809443,358.5073927,89.12491709,11/2/2018 19:42
257.6972589,360.2250158,89.11938999,11/2/2018 19:42
257.3983642,361.9355614,89.11795295,11/2/2018 19:42
260.9949927,363.646107,89.11463668,11/2/2018 19:42
245.5588021,365.3859579,89.09131235,11/2/2018 19:42
258.5503172,367.1791112,89.09009638,11/2/2018 19:42
259.3521579,368.9687259,89.07030939,11/2/2018 19:42
256.47643,370.7389879,89.04101579,11/2/2018 19:42
227.2840661,372.504163,89.01105893,11/2/2018 19:42
277.614812,374.2649147,88.98198641,11/2/2018 19:42
245.1238275,376.0339603,88.99304059,11/2/2018 19:42
246.3981175,377.8022318,88.99248788,11/2/2018 19:42
257.6919868,379.5843266,88.95799882,11/2/2018 19:42
237.1872179,381.3613344,88.92295704,11/2/2018 19:42
252.7612364,383.1708546,88.91367152,11/2/2018 19:42
244.7715443,385.0196328,88.87354481,11/2/2018 19:42
259.6502657,386.7960876,88.84546717,11/2/2018 19:42
249.8296822,388.594328,88.85309453,11/2/2018 19:42
259.6270283,390.3943377,88.85541593,11/2/2018 19:42
256.7081463,392.1623881,88.81738951,11/2/2018 19:42
246.7538429,393.9589696,88.80224527,11/2/2018 19:42
243.6581659,395.7441608,88.7788104,11/2/2018 19:42
245.5006906,397.544834,88.74918517,11/2/2018 19:42
243.3576939,399.3519213,88.72619245,11/2/2018 19:42
239.7926383,399.5387012,164.4855313,11/2/2018 19:44
250.7553046,397.6317547,164.5001228,11/2/2018 19:44
256.0946187,395.7640663,164.548098,11/2/2018 19:44
243.5522479,393.9114176,164.5527407,11/2/2018 19:45
242.2486824,392.0566678,164.5696537,11/2/2018 19:45
250.4598414,390.2260257,164.5909882,11/2/2018 19:45
250.4598414,388.3993647,164.6118807,11/2/2018 19:45
255.366923,386.5892917,164.6109963,11/2/2018 19:45
256.0467816,384.7765645,164.6707995,11/2/2018 19:45
257.4625325,382.9798724,164.7133581,11/2/2018 19:45
252.0880373,381.1254543,164.7161217,11/2/2018 19:45
249.4041914,379.257213,164.7098208,11/2/2018 19:45
251.111137,377.4127477,164.7413252,11/2/2018 19:45
252.4769417,375.5879666,164.7493948,11/2/2018 19:45
255.9334718,373.7795524,164.7544797,11/2/2018 19:45
274.4734487,371.9862884,164.8019022,11/2/2018 19:45
247.7732909,370.1634979,164.8263319,11/2/2018 19:45
245.1590285,368.3669164,164.8325223,11/2/2018 19:45
236.3869622,366.5671278,164.8371651,11/2/2018 19:45
237.4663161,364.76181,164.8340699,11/2/2018 19:45
237.2431444,362.9688778,164.8408129,11/2/2018 19:45
247.2095881,361.1716327,164.8964155,11/2/2018 19:45
220.5180244,359.3840086,164.8881249,11/2/2018 19:45
264.2822875,357.535341,164.8905568,11/2/2018 19:45
252.337173,355.6969579,164.8994001,11/2/2018 19:45
249.9287843,353.8863319,164.9435064,11/2/2018 19:45
261.3298829,352.0602239,164.9380898,11/2/2018 19:45
232.3864715,350.2229467,164.9598666,11/2/2018 19:45
242.9281974,348.4025891,165.011158,11/2/2018 19:45
226.7026581,346.5739376,165.0277393,11/2/2018 19:45
248.9183387,344.7699467,165.0539377,11/2/2018 19:45
244.7172651,342.9593208,165.0894217,11/2/2018 19:45
235.4916674,341.1433866,165.0928485,11/2/2018 19:45
231.0491082,339.304893,165.0910798,11/2/2018 19:45
241.0800508,337.4673946,165.128664,11/2/2018 19:45
243.2879133,335.6373054,165.1403815,11/2/2018 19:45
254.1579548,333.8095386,165.177413,11/2/2018 19:45
249.1049485,331.9656262,165.2081437,11/2/2018 19:45
253.0373275,330.1318877,165.2428538,11/2/2018 19:45
247.9903834,328.2942787,165.2282623,11/2/2018 19:45
269.8358025,326.4522463,165.2591035,11/2/2018 19:45
258.9567643,324.6203878,165.2919344,11/2/2018 19:45
252.9582898,322.7742636,165.3611337,11/2/2018 19:45
239.7396709,320.9346641,165.3855634,11/2/2018 19:45
258.7023177,319.0665333,165.385674,11/2/2018 19:45
221.4438991,317.1535046,165.3809207,11/2/2018 19:45
236.1822689,315.2892444,165.3588123,11/2/2018 19:45
251.6795472,313.4615881,165.3684294,11/2/2018 19:45
235.1098904,311.6299508,165.3671029,11/2/2018 19:45
248.0910806,309.7869231,165.3835737,11/2/2018 19:45
234.5734027,307.9368179,165.3893218,11/2/2018 19:45
250.0787842,306.0914678,165.4468036,11/2/2018 19:45
250.5030293,304.2338428,165.4473564,11/2/2018 19:45
250.6645767,302.3484606,165.4519991,11/2/2018 19:45
250.7233006,300.4898402,165.5332474,11/2/2018 19:45
250.7432965,298.6369704,165.574369,11/2/2018 19:45
243.9955895,296.7926156,165.6255499,11/2/2018 19:45
252.8641351,294.9440586,165.6327351,11/2/2018 19:45
254.1943026,293.0963863,165.6631341,11/2/2018 19:45
253.750961,291.2434058,165.6825895,11/2/2018 19:45
247.09876,289.4025898,165.6458896,11/2/2018 19:45
240.1884274,287.5602256,165.6340616,11/2/2018 19:45
232.2750006,285.7170873,165.664129,11/2/2018 19:45
245.0925715,283.8805842,165.6765097,11/2/2018 19:46
245.181709,282.0579043,165.6917645,11/2/2018 19:46
256.674647,280.2363303,165.7428349,11/2/2018 19:46
235.589555,278.4318972,165.7058033,11/2/2018 19:46
249.6754456,276.6024715,165.7217213,11/2/2018 19:46
246.2929754,274.8157322,165.733881,11/2/2018 19:46
252.3930533,273.033748,165.78672,11/2/2018 19:46
271.9274755,271.379933,165.7830721,11/2/2018 19:46
253.3675934,269.7498941,165.8121446,11/2/2018 19:46
276.1510184,268.095858,165.8419909,11/2/2018 19:46
252.730673,266.4270034,165.8343635,11/2/2018 19:46
255.1855638,264.7575959,165.8390063,11/2/2018 19:46
257.8297722,263.1167195,165.8967092,11/2/2018 19:46
238.1383321,261.4661116,165.8998043,11/2/2018 19:46
239.3805789,259.8139555,165.9191492,11/2/2018 19:46
248.076306,258.1637899,165.9440211,11/2/2018 19:46
238.8330522,256.5245723,165.9543015,11/2/2018 19:46
238.1101807,254.8364757,165.9473374,11/2/2018 19:46
224.5507548,253.0293885,165.9472268,11/2/2018 19:46
241.0917906,251.2187625,165.9849216,11/2/2018 19:46
234.450339,249.415767,165.9777364,11/2/2018 19:46
241.252496,247.6239406,166.0054824,11/2/2018 19:46
240.4901,245.858102,166.0571055,11/2/2018 19:46
255.6863681,244.0632898,166.0751238,11/2/2018 19:46
234.2522215,242.2416052,166.0961268,11/2/2018 19:46
240.7159538,240.4401579,166.099443,11/2/2018 19:46
224.8712329,238.6483315,166.1187878,11/2/2018 19:46
255.8489182,236.8694437,166.1342637,11/2/2018 19:46
251.4952775,235.0958641,166.1594673,11/2/2018 19:46
240.6059581,233.3281455,166.208769,11/2/2018 19:46
238.9150761,231.5503636,166.2266768,11/2/2018 19:46
233.0402394,229.7710334,166.2350779,11/2/2018 19:46
251.9322119,227.988054,166.2527646,11/2/2018 19:46
250.4346259,226.2036369,166.2548649,11/2/2018 19:46
248.5840756,224.4157916,166.2906805,11/2/2018 19:46
247.6724075,222.6484048,166.3036139,11/2/2018 19:46
252.8225667,220.8613337,166.3498204,11/2/2018 19:46
249.7435123,219.0797918,166.3602114,11/2/2018 19:46
236.5781673,217.2889607,166.3655174,11/2/2018 19:46
241.6881416,215.5129482,166.3943688,11/2/2018 19:46
244.3275868,213.7293052,166.433169,11/2/2018 19:46
240.6552571,211.9507492,166.4522928,11/2/2018 19:46
249.0480733,210.1856847,166.4522928,11/2/2018 19:46
242.8356426,208.4015993,166.4882189,11/2/2018 19:46
252.2795593,206.6321114,166.5032526,11/2/2018 19:46
230.7857689,204.8502378,166.4955146,11/2/2018 19:46
244.3164039,203.0816345,166.5270191,11/2/2018 19:46
227.1059341,201.2953374,166.55985,11/2/2018 19:46
251.4716878,199.5243013,166.6016349,11/2/2018 19:46
247.3113269,197.7470723,166.6378926,11/2/2018 19:46
253.4684981,195.9590059,166.6763612,11/2/2018 19:46
259.4029466,194.1693912,166.7119557,11/2/2018 19:46
245.2912684,192.3103285,166.7270999,11/2/2018 19:46
264.911264,190.515074,166.7519719,11/2/2018 19:46
262.4577547,188.7451437,166.773417,11/2/2018 19:46
239.1538498,186.9726699,166.7782808,11/2/2018 19:46
224.5022769,185.199422,166.7604836,11/2/2018 19:46
221.8916806,183.4141202,166.770985,11/2/2018 19:46
210.3964825,181.5935415,166.7158246,11/2/2018 19:46
225.432769,179.775838,166.6742609,11/2/2018 19:46
244.5181625,177.9475183,166.6512682,11/2/2018 19:47
258.1617911,176.0852486,166.6549161,11/2/2018 19:47
255.9711345,174.2028522,166.6607748,11/2/2018 19:47
252.544919,172.4040589,166.6832148,11/2/2018 19:47
263.1753164,170.7985701,166.7261051,11/2/2018 19:47
259.3621941,169.2161938,166.7425758,11/2/2018 19:47
231.7832128,167.6882259,166.7652369,11/2/2018 19:47
252.801392,166.212344,166.8072428,11/2/2018 19:47
233.8847151,164.6148174,166.8515701,11/2/2018 19:47
250.3798721,162.934683,166.876442,11/2/2018 19:47
235.8048422,161.1556846,166.9112627,11/2/2018 19:47
253.1816896,159.3396399,166.9286178,11/2/2018 19:47
260.9192815,157.4958381,166.9345871,11/2/2018 19:47
236.6285917,155.6153217,166.9830044,11/2/2018 19:47
239.0069611,153.7665435,166.9846625,11/2/2018 19:47
228.422453,151.9772606,167.016167,11/2/2018 19:47
212.803593,150.208215,167.0317534,11/2/2018 19:47
224.1137346,148.4725664,167.1037162,11/2/2018 19:47
243.5345,146.7378024,167.1261562,11/2/2018 19:47
217.6039833,144.9565923,167.138979,11/2/2018 19:47
207.5734117,143.1673095,167.1571079,11/2/2018 19:47
189.2026341,141.3536977,167.1566657,11/2/2018 19:47
242.0832887,139.5169734,167.1637404,11/2/2018 19:47
268.3869684,137.6749409,167.180985,11/2/2018 19:47
284.9925273,135.9523415,167.2357032,11/2/2018 19:47
286.3478488,134.3913083,167.2640019,11/2/2018 19:47
267.4021718,132.9446211,167.2759405,11/2/2018 19:47
268.5325481,131.7878906,167.2696396,11/2/2018 19:47
320.744623,130.9423494,167.2606857,11/2/2018 19:47
316.0908072,130.300176,167.2773775,11/2/2018 19:47
323.6741005,129.6202928,167.2804727,11/2/2018 19:47
205.2873086,128.3710017,167.260133,11/2/2018 19:47
205.4460921,126.7760186,167.2781513,11/2/2018 19:47
177.637776,125.206028,167.3062289,11/2/2018 19:47
205.4978807,123.8396263,167.2914163,11/2/2018 19:47
267.0481467,122.778774,167.2994859,11/2/2018 19:47
392.1136274,121.9167554,167.30645,11/2/2018 19:47
396.1058827,121.2258135,167.3516617,11/2/2018 19:47
421.0377493,120.6852688,167.3437026,11/2/2018 19:47
320.545157,120.1349924,167.3608366,11/2/2018 19:47
265.7420127,119.4375259,167.3863718,11/2/2018 19:47
192.9705858,118.7256833,167.4360052,11/2/2018 19:47
263.3709638,118.1766234,167.538367,11/2/2018 19:47
288.7974975,117.5781315,167.5630178,11/2/2018 19:47
227.8202212,116.7889892,167.5260968,11/2/2018 19:47
261.0863189,115.8745528,167.4801113,11/2/2018 19:47
222.0993494,114.7669226,167.4798902,11/2/2018 19:47
231.2070726,113.5777904,167.5574907,11/2/2018 19:47
209.1013623,112.3433179,167.5647864,11/2/2018 19:47
226.7377244,111.1535222,167.5736298,11/2/2018 19:47
274.2911812,110.1367938,167.5880002,11/2/2018 19:47
292.1280528,109.1343309,167.6156357,11/2/2018 19:47
268.0735812,108.138282,167.6102192,11/2/2018 19:47
262.8097959,107.1271934,167.58999,11/2/2018 19:47
239.5419376,106.1352362,167.5792674,11/2/2018 19:47
241.9650822,105.1482554,167.583468,11/2/2018 19:47
261.9607214,104.1444655,167.597949,11/2/2018 19:47
297.3385804,103.2556851,167.6042499,11/2/2018 19:47
249.7413655,102.4581383,167.6096664,11/2/2018 19:47
249.7413655,101.6616973,167.6192836,11/2/2018 19:47
255.1312874,100.8627128,167.6319959,11/2/2018 19:48
241.5642521,100.112718,167.6250318,11/2/2018 19:48
240.3893053,99.51909187,167.6346489,11/2/2018 19:48
231.4831739,99.09466247,167.6421658,11/2/2018 19:48
285.0355522,98.77584278,167.6538832,11/2/2018 19:48
218.3433468,98.44994559,167.6576416,11/2/2018 19:48
182.6153167,98.15777715,167.6564257,11/2/2018 19:48
147.0726769,97.92786869,167.6673693,11/2/2018 19:48
151.2446332,97.76796119,167.6710172,11/2/2018 19:48
152.4738549,97.63570023,167.6854982,11/2/2018 19:48
195.4973431,97.51494023,167.6847244,11/2/2018 19:48
352.6016876,97.39097323,167.686272,11/2/2018 19:48
305.1318482,97.24112908,167.6831768,11/2/2018 19:48
82.79182467,97.08066868,167.6709067,11/2/2018 19:48
69.61947375,96.89046061,167.6700223,11/2/2018 19:48
224.1625571,96.6958291,167.6713488,11/2/2018 19:48
249.270624,96.51546319,167.6724542,11/2/2018 19:48
271.3608715,96.3452712,167.6789762,11/2/2018 19:48
408.9423062,96.17098752,167.6858298,11/2/2018 19:48
433.2034998,96.00223316,167.6830663,11/2/2018 19:48
511.4477765,95.63962138,167.6665955,11/2/2018 19:48
258.727815,94.91329197,167.6714593,11/2/2018 19:48
316.0583343,94.0054908,167.6631687,11/2/2018 19:48
271.8172826,92.95016777,167.6545464,11/2/2018 19:48
205.3034706,91.51354392,167.6405076,11/2/2018 19:48
234.1701505,89.97971491,167.6462558,11/2/2018 19:48
235.702118,88.46236322,167.6860509,11/2/2018 19:48
260.4421631,86.94335274,167.7241879,11/2/2018 19:48
258.7493954,85.40919197,167.7726052,11/2/2018 19:48
240.435799,83.84727409,167.7923922,11/2/2018 19:48
237.4087044,82.26666716,167.849874,11/2/2018 19:48
235.2896501,80.56983426,167.8898902,11/2/2018 19:48
228.5998047,78.8241223,167.9191838,11/2/2018 19:48
233.7420995,77.07166459,167.9265901,11/2/2018 19:48
258.5373745,75.33867004,167.9619635,11/2/2018 19:48
256.8245598,73.57460079,167.988383,11/2/2018 19:48
256.0832284,71.78277444,167.9985529,11/2/2018 19:48
248.1897925,69.98475527,168.0026429,11/2/2018 19:48
267.2003922,68.22842705,168.0052959,11/2/2018 19:48
242.5716559,66.47596934,167.9964525,11/2/2018 19:48
251.5305656,64.71643413,168.0256356,11/2/2018 19:48
243.8415323,62.9744821,168.0789168,11/2/2018 19:48
265.2804957,61.28362084,168.099146,11/2/2018 19:48
254.6451192,59.59110079,168.1472317,11/2/2018 19:48
275.1419376,57.88907034,168.1683452,11/2/2018 19:48
262.4061587,56.1893622,168.1921117,11/2/2018 19:48
262.571118,54.51531002,168.2040502,11/2/2018 19:48
252.909593,52.84147903,168.2268219,11/2/2018 19:48
268.3277112,51.18257715,168.2373234,11/2/2018 19:48
273.4164968,49.49879339,168.2682751,11/2/2018 19:48
266.3652968,47.81711079,168.2921522,11/2/2018 19:48
280.3461351,46.13575993,168.3048645,11/2/2018 19:48
251.5927527,44.43107542,168.3210036,11/2/2018 19:48
257.3552089,42.72738617,168.3100599,11/2/2018 19:48
258.1239631,41.01794645,168.3051961,11/2/2018 19:48
258.9149902,39.3166901,168.3290731,11/2/2018 19:48
255.4448769,37.59961994,168.3622357,11/2/2018 19:48
261.611506,35.87724165,168.3929664,11/2/2018 19:48
259.9462854,34.12423101,168.4156275,11/2/2018 19:48
268.9081516,32.36922983,168.3857811,11/2/2018 19:48
256.9154194,30.61422864,168.3806962,11/2/2018 19:49
249.1054129,28.86309797,168.3930769,11/2/2018 19:49
242.1549632,27.09593231,168.453875,11/2/2018 19:49
262.3706732,25.35497556,168.5121305,11/2/2018 19:49
240.7718323,23.58814166,168.5953686,11/2/2018 19:49
255.6400419,21.8202019,168.6022222,11/2/2018 19:49
243.9764061,20.06873947,168.5787873,11/2/2018 19:49
267.6397201,18.32302752,168.5826562,11/2/2018 19:49
264.7051906,16.59003296,168.5755816,11/2/2018 19:49
250.4844872,14.85482668,168.5934894,11/2/2018 19:49
260.4387414,13.14405993,168.5861936,11/2/2018 19:49
241.4969153,11.40796897,168.5907258,11/2/2018 19:49
249.6674628,9.663694631,168.5710493,11/2/2018 19:49
247.0188683,7.949167952,168.5980216,11/2/2018 19:49
259.0136563,6.24094468,168.6045435,11/2/2018 19:49
260.5296343,4.543337672,168.6112866,11/2/2018 19:49
265.6641049,2.836330847,168.6210143,11/2/2018 19:49
253.3131614,1.126338187,168.672969,11/2/2018 19:49
250.8701008,0.837155572,105.5354149,11/2/2018 19:51
250.6612862,2.68449614,105.5304405,11/2/2018 19:51
252.038743,4.511157121,105.4664368,11/2/2018 19:51
242.501309,6.377518496,105.4134872,11/2/2018 19:51
262.6240787,8.230941299,105.3680545,11/2/2018 19:51
246.1171449,10.09575447,105.3806563,11/2/2018 19:51
249.4180156,11.95437482,105.3436247,11/2/2018 19:51
253.7523898,13.80193656,105.3595427,11/2/2018 19:51
257.0137338,15.62362115,105.3481569,11/2/2018 19:51
256.8480959,17.45559026,105.319416,11/2/2018 19:51
257.0721058,19.28280416,105.2619343,11/2/2018 19:51
250.0423861,21.08801143,105.2585074,11/2/2018 19:51
252.7613824,22.89974328,105.2564071,11/2/2018 19:51
252.7613824,24.70882106,105.2590602,11/2/2018 19:51
261.8725453,26.49533928,105.255965,11/2/2018 19:51
258.9925435,28.30154182,105.2370623,11/2/2018 19:51
250.4953331,30.11139371,105.1680842,11/2/2018 19:51
251.8803885,31.91494219,105.1306105,11/2/2018 19:51
253.4752029,33.71893301,105.1171244,11/2/2018 19:51
267.0363688,35.52679434,105.1108235,11/2/2018 19:51
263.3365513,37.30922088,105.0945738,11/2/2018 19:51
253.5098377,39.09750848,105.0727971,11/2/2018 19:51
260.4652784,40.9047063,105.0577634,11/2/2018 19:51
253.597569,42.73457428,105.0096776,11/2/2018 19:51
258.3126849,44.53911803,104.9481058,11/2/2018 19:51
252.3930533,46.31877991,104.9505377,11/2/2018 19:51
264.2380282,48.09291249,104.955291,11/2/2018 19:51
261.1478517,49.87202144,104.9382676,11/2/2018 19:51
267.3683195,51.65566443,104.9674506,11/2/2018 19:51
266.4390338,53.42780646,104.9322983,11/2/2018 19:51
262.0193966,55.22538329,104.8783539,11/2/2018 19:51
262.6742385,57.0103533,104.8409907,11/2/2018 19:51
261.2218426,58.80671368,104.8454124,11/2/2018 19:51
244.5596407,60.59124136,104.808823,11/2/2018 19:51
250.1541846,62.32921228,104.8083808,11/2/2018 19:51
258.2846402,64.07392897,104.8079387,11/2/2018 19:51
256.8159106,65.82472788,104.7749972,11/2/2018 19:51
252.334747,67.57961848,104.7209422,11/2/2018 19:51
260.6821069,69.33285029,104.6973968,11/2/2018 19:51
260.6821069,71.08099514,104.6748462,11/2/2018 19:51
272.3063274,72.81730728,104.6488689,11/2/2018 19:51
270.7578639,74.56677916,104.650527,11/2/2018 19:51
273.7203263,76.31127467,104.6573806,11/2/2018 19:51
272.1638221,78.05676545,104.6291924,11/2/2018 19:51
249.3392141,79.88298408,104.5869654,11/2/2018 19:51
263.2098015,81.70544277,104.5225195,11/2/2018 19:51
266.1205157,83.50445722,104.5425276,11/2/2018 19:51
242.7519703,85.34449911,104.5320261,11/2/2018 19:51
250.0116771,87.17104949,104.5080385,11/2/2018 19:51
248.9584275,89.01098081,104.5289309,11/2/2018 19:51
250.3125235,90.83653591,104.4737705,11/2/2018 19:51
258.1001187,92.65457117,104.4547573,11/2/2018 19:51
244.7127088,94.48786731,104.4627163,11/2/2018 19:51
242.7134082,96.2785878,104.4588473,11/2/2018 19:51
246.3730158,98.0549321,104.4376233,11/2/2018 19:51
243.725108,99.83857508,104.430217,11/2/2018 19:51
255.5627337,101.6019808,104.4193839,11/2/2018 19:51
248.8002325,103.3745652,104.3855581,11/2/2018 19:51
252.0143141,105.153453,104.3406781,11/2/2018 19:52
250.402557,106.9295761,104.3381356,11/2/2018 19:52
282.3748999,108.6969629,104.3154745,11/2/2018 19:52
255.1678007,110.4623592,104.3107212,11/2/2018 19:52
254.7048161,112.2312942,104.2976772,11/2/2018 19:52
244.1526964,113.9944788,104.2722526,11/2/2018 19:52
251.6936255,115.7769053,104.2485966,11/2/2018 19:52
230.3656075,117.5533602,104.2023901,11/2/2018 19:52
248.9416424,119.3288198,104.1772971,11/2/2018 19:52
257.6419527,121.1254014,104.1833769,11/2/2018 19:52
235.7569829,122.943879,104.1602737,11/2/2018 19:52
246.3009735,124.7552791,104.1450189,11/2/2018 19:52
220.4196926,126.5839306,104.132196,11/2/2018 19:52
243.0640478,128.4113657,104.0818995,11/2/2018 19:52
242.9694534,130.24621,104.0485158,11/2/2018 19:52
248.3432247,132.0471044,104.0403357,11/2/2018 19:52
249.2331557,133.8524223,104.0207698,11/2/2018 19:52
239.1579926,135.6539802,103.9997668,11/2/2018 19:52
236.8899851,137.4581922,103.9996563,11/2/2018 19:52
239.605976,139.2876178,104.0099367,11/2/2018 19:52
242.935168,141.1031096,103.9760003,11/2/2018 19:52
265.5252509,142.8856467,103.9625142,11/2/2018 19:52
251.6525159,144.6817859,103.9411796,11/2/2018 19:52
254.7283552,146.4801369,103.8985105,11/2/2018 19:52
239.3051051,148.2693091,103.8719804,11/2/2018 19:52
195.944866,150.0637896,103.8362753,11/2/2018 19:52
196.532273,151.8215554,103.8222365,11/2/2018 19:52
243.3423584,153.5722437,103.826216,11/2/2018 19:52
254.3187849,155.3002619,103.7875264,11/2/2018 19:52
282.7144627,156.9801752,103.7840996,11/2/2018 19:52
248.303179,158.4716497,103.7628755,11/2/2018 19:52
289.4729411,159.673831,103.7546954,11/2/2018 19:52
331.4027296,160.6499744,103.7602225,11/2/2018 19:52
291.9237409,161.6536537,103.7233015,11/2/2018 19:52
362.8316079,162.5601279,103.7416515,11/2/2018 19:52
269.4473166,163.821694,103.7224172,11/2/2018 19:52
234.2836431,165.3927905,103.7102576,11/2/2018 19:52
230.7594164,167.0631933,103.6811851,11/2/2018 19:52
224.5621799,168.885652,103.6710152,11/2/2018 19:52
238.5695936,170.6623281,103.652002,11/2/2018 19:52
232.2337669,172.44199,103.6463644,11/2/2018 19:52
241.3169574,174.1860431,103.6296726,11/2/2018 19:52
244.9697245,175.9260046,103.6199449,11/2/2018 19:52
